실종나이,성별,하늘상태,강수형태,기온,가출이력,거주지 주소,발생지 주소,월,시간,발생장소
83,0,4,3,0.4,0,1,1,1,18,1
74,0,4,0,1.5,0,5,5,1,5,1
85,0,4,0,1.2,0,3,3,1,4,1
81,0,4,3,0.2,0,4,4,1,21,1
78,0,4,3,0.9,0,0,0,1,19,1
50,0,4,3,0.9,0,0,0,1,19,1
82,0,4,3,0.6,0,4,4,1,18,1
67,1,2,0,2.9,1,3,4,1,12,1
85,1,1,0,-5.0,0,1,2,1,8,1
72,1,1,0,-5.0,0,4,4,1,8,1
78,0,1,0,-5.1,0,1,0,1,8,1
79,0,2,0,-5.4,0,3,3,1,7,1
71,1,2,0,-5.4,0,4,4,1,7,0
63,0,3,0,-3.8,0,0,3,1,19,1
80,0,1,0,-2.6,0,3,0,1,12,1
80,1,3,3,-3.0,0,2,1,1,15,1
81,0,3,0,-2.3,0,2,2,1,15,1
72,1,3,0,-2.3,0,2,2,1,15,1
68,1,2,0,-3.6,0,0,0,1,16,1
68,0,2,0,-3.6,0,0,0,1,16,1
74,0,4,0,-1.7,0,3,3,1,14,1
87,1,4,0,1.9,0,1,1,1,8,1
78,1,3,0,-2.8,0,2,0,1,14,1
80,1,1,0,-4.0,0,2,2,1,18,1
81,0,1,0,-5.1,0,2,1,1,8,1
87,1,1,0,-4.0,0,5,5,1,18,0
72,0,1,0,-5.0,0,0,0,1,17,1
83,1,3,0,-3.2,0,2,2,1,16,1
85,0,2,0,-2.9,0,5,5,1,20,1
80,1,1,0,-8.3,0,2,2,1,18,1
52,0,2,0,-4.1,0,0,0,1,20,1
82,0,1,0,-6.9,0,5,2,1,6,1
96,1,1,0,-7.0,0,0,0,1,8,1
53,1,1,0,-7.8,0,5,0,1,7,1
76,1,1,0,-6.0,0,3,3,1,8,1
81,0,1,0,-6.0,0,4,4,1,8,1
76,0,1,0,-4.6,0,5,5,1,12,1
58,0,1,0,-9.4,0,1,1,1,20,0
53,0,1,0,-5.3,0,4,0,1,14,1
77,0,1,0,-5.3,0,0,0,1,14,1
79,0,1,0,-8.5,0,3,3,1,20,1
87,0,1,0,-6.0,0,0,0,1,10,0
79,1,1,0,-5.3,0,3,3,1,9,1
79,1,1,0,-5.3,0,0,3,1,9,1
75,1,1,0,-7.0,0,2,2,1,16,1
75,1,1,0,-5.9,0,2,1,1,15,1
74,1,1,0,-8.1,0,0,0,1,17,0
77,0,1,0,-5.8,0,3,3,1,15,1
64,0,1,0,-5.9,0,0,0,1,15,1
77,0,1,0,-10.2,0,3,3,1,2,1
90,1,1,0,-10.4,0,5,5,1,9,1
79,1,1,0,-10.4,0,2,2,1,9,1
75,0,1,0,-9.4,0,2,2,1,11,1
81,1,1,0,-12.3,0,0,1,1,6,1
59,0,1,0,-9.4,0,3,0,1,11,1
78,0,1,0,-7.9,0,5,5,1,14,1
88,1,1,0,-8.8,0,0,0,1,14,1
89,1,1,0,-9.4,0,5,3,1,11,0
77,0,1,0,-8.7,0,4,4,1,15,1
73,1,1,0,-8.7,0,3,4,1,15,0
84,0,1,0,-10.4,0,3,3,1,9,1
71,1,1,0,-8.7,0,4,4,1,12,1
57,0,1,0,-8.9,0,1,1,1,12,0
84,0,1,0,-8.8,0,1,1,1,14,1
64,1,1,0,-8.8,0,1,1,1,14,1
79,0,1,0,-9.8,0,4,4,1,10,1
79,1,1,0,-12.6,0,0,4,1,20,1
70,0,1,0,-7.9,0,2,2,1,13,1
86,1,1,0,-12.6,0,3,3,1,22,1
84,0,1,0,-7.5,0,5,5,1,18,1
84,0,1,0,-14.5,0,1,1,1,8,1
56,0,4,0,-1.7,0,1,1,1,9,1
82,1,1,0,-10.5,0,5,5,1,17,1
79,1,1,0,-8.5,0,0,2,1,12,1
95,0,1,0,-7.0,0,5,5,1,14,1
63,0,1,0,-6.9,0,4,0,1,14,1
90,1,1,0,-6.8,0,3,3,1,16,1
77,1,1,0,-11.2,0,0,0,1,10,1
69,0,1,0,-6.9,0,1,1,1,14,1
75,0,1,0,-6.3,0,2,3,1,15,1
84,0,1,0,-6.6,0,0,0,1,15,1
68,1,4,0,-6.4,0,2,2,1,19,1
76,1,1,0,-7.5,0,4,4,1,17,0
77,0,1,0,-8.5,0,4,4,1,12,0
77,1,4,0,-7.9,0,0,0,1,19,1
82,0,4,0,-6.1,0,5,5,1,1,0
82,0,2,0,-2.2,0,2,2,1,18,0
73,1,2,0,-2.2,0,2,2,1,18,1
80,0,4,3,-6.6,0,0,5,1,6,1
58,0,4,0,-6.2,0,3,3,1,3,0
85,1,4,3,-6.4,0,1,1,1,8,1
81,1,4,3,-4.1,0,5,1,1,10,1
75,1,4,0,-2.9,0,1,1,1,11,1
80,1,4,0,-4.0,0,1,5,1,11,1
85,0,4,0,-2.1,0,3,1,1,12,1
75,0,4,0,-1.7,0,4,4,1,15,1
81,1,4,0,-1.7,0,4,4,1,16,1
90,1,4,0,-2.9,0,0,0,1,11,1
69,1,4,0,-2.9,0,2,4,1,13,1
76,0,4,0,-2.9,0,4,4,1,13,1
82,0,4,0,-1.3,0,1,1,1,15,1
58,0,4,0,-1.7,0,3,3,1,15,1
89,0,1,0,-1.7,0,2,2,1,17,1
84,0,1,0,-3.6,0,1,1,1,17,1
80,1,1,0,-3.6,0,1,1,1,17,1
70,0,4,0,-1.3,0,0,0,1,15,1
85,0,2,0,-2.2,0,3,3,1,18,1
83,1,2,0,-2.2,0,4,4,1,18,0
72,1,4,0,-2.5,0,2,2,1,14,0
78,1,4,0,3.4,0,5,5,1,17,1
70,0,4,0,3.4,0,5,5,1,17,1
72,1,4,0,-3.0,0,4,4,1,7,1
83,1,4,0,-2.6,0,3,3,1,0,1
77,1,4,0,-2.5,0,1,1,1,9,1
78,0,4,0,0.7,0,1,3,1,11,1
85,0,4,0,-0.1,0,1,4,1,10,1
96,1,3,0,2.9,0,3,3,1,12,1
74,1,4,0,0.7,0,1,1,1,11,1
82,0,4,0,0.7,0,1,1,1,11,0
87,1,4,0,0.7,0,1,1,1,11,1
80,0,3,0,4.6,0,5,5,1,15,1
70,0,3,0,2.2,0,1,1,1,12,1
76,1,3,0,2.2,0,1,1,1,12,1
66,0,4,0,-2.9,0,0,5,1,13,1
72,0,4,0,4.7,0,2,4,1,14,1
76,0,4,0,4.7,0,3,3,1,14,1
71,0,4,0,-1.2,0,4,4,1,9,0
76,0,4,0,2.9,0,5,1,1,15,1
67,0,4,0,0.7,0,2,4,1,11,1
81,0,4,0,2.3,0,1,0,1,13,1
75,0,4,0,4.7,0,2,2,1,14,1
78,1,4,0,4.3,0,2,2,1,16,1
74,0,4,0,-0.8,0,0,0,1,10,1
78,0,4,0,2.9,0,1,1,1,16,1
89,0,4,0,3.4,0,3,3,1,17,1
77,0,4,0,3.4,0,0,4,1,17,1
63,1,4,0,3.2,0,4,4,1,19,1
67,1,3,0,4.6,0,3,3,1,15,1
79,1,4,0,2.3,0,1,1,1,13,1
75,0,4,0,3.0,0,1,1,1,22,1
88,0,4,0,3.0,0,1,1,1,22,1
60,0,4,0,2.3,0,1,1,1,21,0
73,1,4,0,3.5,0,2,2,1,0,0
74,0,4,0,3.5,0,4,4,1,22,1
81,0,4,0,6.4,0,3,3,1,14,1
88,0,4,1,4.8,0,3,3,1,5,1
79,0,4,1,4.8,0,2,2,1,5,1
79,0,2,0,3.6,0,5,5,1,7,1
68,1,2,0,3.6,0,2,2,1,7,1
79,1,3,0,5.4,0,5,4,1,10,1
81,1,3,0,5.4,0,0,5,1,10,1
78,0,3,0,6.4,0,1,1,1,10,1
76,0,3,0,6.4,0,1,1,1,10,1
95,0,1,0,6.8,0,0,1,1,11,1
59,0,2,0,4.2,0,2,2,1,8,1
88,1,4,0,6.4,0,2,2,1,14,1
49,1,3,0,5.6,0,0,1,1,16,1
89,1,4,0,7.4,0,1,1,1,14,1
64,1,4,0,7.4,0,1,1,1,14,1
75,0,4,0,-0.5,0,5,5,1,13,1
75,0,4,0,-0.5,0,5,5,1,13,1
77,0,3,0,5.6,0,0,0,1,16,1
84,0,2,0,5.6,0,4,4,1,12,1
81,0,2,0,5.6,0,4,4,1,12,1
73,0,4,0,7.0,0,4,4,1,15,1
73,0,1,0,-6.5,0,0,0,1,9,1
70,0,4,0,4.1,0,4,5,1,20,1
74,0,4,0,7.4,0,1,0,1,14,1
83,1,4,0,3.5,0,0,0,1,21,1
80,1,4,0,4.7,0,3,3,1,17,1
76,0,4,0,4.5,0,2,2,1,18,1
79,0,4,0,3.5,0,4,4,1,21,0
78,1,4,0,3.5,0,4,4,1,21,0
82,0,1,0,1.6,0,0,0,1,0,1
79,1,4,0,1.2,0,4,4,1,2,1
58,0,4,0,2.3,0,0,0,1,5,1
80,0,4,0,1.3,0,3,3,1,4,1
87,1,4,0,1.2,0,4,4,1,3,1
76,1,4,0,3.5,0,2,2,1,10,1
68,1,4,0,2.3,0,0,0,1,21,1
65,0,2,0,6.0,0,1,1,1,8,1
77,1,4,0,3.5,0,5,5,1,10,1
82,1,4,0,4.3,0,1,3,1,11,1
73,1,4,0,6.3,0,2,2,1,14,1
81,1,4,0,4.7,0,3,1,1,10,1
78,0,4,0,1.5,0,1,5,1,7,1
63,1,4,1,5.5,0,1,1,1,16,1
73,1,4,0,4.3,0,1,4,1,11,1
80,1,4,0,5.0,0,0,0,1,19,1
84,0,4,1,4.2,0,2,2,1,17,1
80,1,4,0,4.4,0,5,5,1,18,1
76,1,4,1,4.2,0,5,5,1,17,1
57,0,4,0,2.3,0,3,0,1,2,1
89,1,4,0,2.3,0,0,0,1,2,1
79,1,4,0,3.3,0,0,4,1,1,1
82,0,4,0,3.3,0,2,4,1,1,1
80,1,2,0,4.1,0,1,1,1,8,1
78,1,4,0,2.9,0,1,3,1,6,1
70,1,2,0,4.1,0,2,0,1,8,1
78,1,2,0,4.1,0,0,0,1,8,1
67,1,1,0,8.1,0,1,0,1,13,1
49,0,1,0,7.0,0,5,0,1,16,1
75,1,1,0,7.0,0,0,0,1,16,0
72,0,3,0,4.5,0,2,2,1,18,1
73,0,1,0,8.0,0,0,0,1,15,0
73,1,4,0,4.1,0,0,0,1,20,1
76,0,2,0,6.8,0,3,3,1,11,1
75,0,2,0,6.5,0,4,2,1,16,1
78,0,4,0,5.6,0,3,3,1,17,1
74,1,3,0,7.6,0,1,1,1,12,1
71,0,4,0,3.9,0,2,0,1,21,1
73,0,2,0,4.9,0,5,5,1,9,1
51,0,2,0,4.1,0,4,4,1,8,1
84,0,4,0,3.5,0,2,2,1,3,1
74,0,4,0,0.9,0,5,3,1,7,1
75,0,4,0,0.9,0,5,5,1,7,1
82,0,4,0,0.9,0,5,5,1,7,1
84,0,1,0,1.5,0,4,4,1,5,1
77,0,4,0,1.9,0,5,5,1,9,1
70,0,4,0,1.9,0,3,3,1,9,1
57,1,4,0,1.9,0,3,3,1,9,1
66,0,4,0,4.5,0,2,2,1,13,1
83,1,4,0,4.2,0,1,0,1,14,1
80,0,4,0,3.4,0,2,2,1,11,1
78,1,4,0,4.0,0,4,2,1,12,1
70,1,4,0,4.0,0,2,2,1,12,1
86,1,4,0,4.4,0,5,0,1,13,1
80,1,4,0,3.6,0,0,4,1,15,0
72,0,4,0,3.6,0,5,4,1,15,1
75,1,1,0,-0.8,0,4,4,2,9,0
75,1,1,0,-0.8,0,4,4,2,9,0
67,0,1,0,-0.8,0,4,4,2,9,1
65,1,4,0,4.3,0,5,5,1,14,1
83,1,4,0,2.9,0,2,2,1,16,1
76,1,4,0,3.6,0,2,2,1,15,1
74,1,4,0,1.1,0,3,3,1,22,1
78,1,4,0,0.2,0,2,2,1,1,1
79,0,4,0,0.1,0,5,3,1,2,0
86,1,2,0,-0.1,0,2,2,1,8,1
72,1,3,0,-1.2,0,1,1,1,7,1
68,0,1,0,1.2,0,2,3,1,9,1
81,1,1,0,3.5,0,1,1,1,5,1
84,1,4,0,3.5,0,2,5,1,20,1
80,1,1,0,2.0,0,4,3,1,10,1
71,1,1,0,3.1,0,5,5,1,11,0
79,1,1,0,3.0,0,0,0,1,11,1
83,1,1,0,3.9,0,1,1,1,12,1
79,1,1,0,3.9,0,2,3,1,12,1
74,1,1,0,4.5,0,5,2,1,14,1
70,0,1,0,2.0,0,2,2,1,10,1
70,0,1,0,2.0,0,2,2,1,10,1
83,0,1,0,3.7,0,0,4,1,15,1
61,0,1,0,4.0,0,2,3,1,16,1
82,0,1,0,4.0,0,2,3,1,16,1
94,0,1,0,3.3,0,2,1,1,15,1
68,1,2,0,3.5,0,5,2,1,17,1
84,0,1,0,4.5,0,3,3,1,14,1
96,0,1,0,4.5,0,3,3,1,14,1
87,1,1,0,3.9,0,5,5,1,12,1
75,0,2,0,3.3,0,5,0,1,17,1
81,1,2,0,3.5,0,4,4,1,17,1
76,1,2,0,3.5,0,5,5,1,17,1
83,0,1,0,2.7,0,3,3,1,18,1
74,0,2,0,3.5,0,3,3,1,17,1
68,0,1,0,0.5,0,0,0,1,22,1
70,0,1,0,-0.1,0,1,1,1,23,0
83,0,1,0,-0.1,0,1,1,1,23,1
88,1,4,0,0.6,0,3,3,1,5,1
66,1,3,0,6.3,0,2,5,1,14,1
83,1,3,0,-0.1,0,1,1,1,7,1
77,1,3,0,2.7,0,5,5,1,9,0
94,1,2,0,4.8,0,0,0,1,11,1
83,0,3,0,2.7,0,4,4,1,9,1
86,0,3,0,2.7,0,4,4,1,9,1
79,0,4,0,0.8,0,4,4,1,7,0
91,0,3,0,0.8,0,1,1,1,3,1
81,0,1,0,1.0,0,1,1,1,21,1
78,1,4,0,6.2,0,1,1,1,13,1
79,0,3,0,5.7,0,1,3,1,12,1
87,0,3,0,6.3,0,0,0,1,14,1
75,0,3,0,5.7,0,5,2,1,12,1
84,1,4,0,6.2,0,2,2,1,13,1
74,0,2,0,4.9,0,4,4,1,11,1
81,0,2,0,6.2,0,5,0,1,15,1
78,1,4,0,6.2,0,4,4,1,13,1
64,1,3,0,6.3,0,3,3,1,15,0
69,0,1,0,3.5,0,3,1,1,18,1
76,0,1,0,5.7,0,3,3,1,16,1
88,0,1,0,2.6,0,3,3,1,20,1
84,1,1,0,0.6,0,5,5,1,22,0
68,1,1,0,-0.4,0,0,5,1,1,1
74,1,1,0,-0.8,0,0,0,1,1,1
79,1,1,0,-1.1,0,5,5,1,8,1
76,1,1,0,-1.1,0,2,2,1,8,1
83,1,1,0,0.7,0,4,4,1,9,1
76,1,1,0,0.9,0,1,1,1,9,1
69,0,1,0,2.1,0,0,2,1,10,1
84,1,1,0,4.6,0,4,4,1,17,1
78,1,1,0,2.2,0,0,0,1,10,0
77,1,1,0,4.4,0,3,3,1,12,1
73,1,1,0,4.3,0,0,1,1,13,1
79,1,1,0,5.1,0,0,4,1,14,1
59,1,1,0,2.7,0,1,1,1,16,1
77,0,1,0,2.1,0,1,5,1,10,1
82,0,3,0,2.7,0,3,3,1,17,1
80,1,3,0,2.7,0,3,3,1,17,0
91,0,3,0,2.7,0,1,3,1,17,1
83,1,1,0,3.6,0,0,0,1,15,0
73,0,3,0,2.6,0,0,0,1,17,1
74,1,3,0,2.7,0,4,2,1,17,1
76,1,3,0,2.7,0,5,5,1,17,1
80,1,1,0,4.7,0,3,3,1,15,1
84,0,1,0,3.6,0,3,1,1,15,1
88,1,1,0,2.1,0,4,4,1,10,1
80,0,1,0,1.9,0,2,2,1,18,1
62,1,4,0,0.3,0,0,0,1,22,1
84,0,4,0,0.5,0,4,4,1,4,0
88,1,4,0,0.5,0,1,4,1,4,0
88,1,4,0,0.3,0,2,1,1,4,0
62,1,4,0,0.7,0,3,3,1,1,1
88,1,4,0,0.4,0,0,5,1,8,0
73,0,4,0,0.4,0,5,5,1,8,1
77,0,4,0,0.2,1,5,5,1,5,0
64,1,3,0,1.6,0,4,4,1,9,1
80,0,3,0,1.6,0,1,4,1,9,1
79,1,3,0,1.6,0,5,5,1,9,1
82,1,4,0,3.8,0,4,4,1,12,0
77,0,4,3,1.8,0,0,0,1,14,1
85,0,4,3,1.8,0,0,0,1,14,1
84,0,3,0,1.6,0,1,1,1,9,1
78,0,4,3,0.6,0,0,1,1,15,1
83,0,4,3,0.6,0,0,0,1,15,1
66,0,4,3,0.6,0,2,0,1,15,1
85,0,4,2,1.3,0,3,3,1,15,0
76,0,4,2,3.5,0,3,3,1,13,0
69,1,4,3,0.6,0,4,4,1,17,1
68,1,4,3,0.6,0,2,2,1,17,1
85,1,3,0,2.9,0,0,2,1,10,1
73,0,1,0,14.9,0,2,2,4,17,1
81,1,4,0,0.0,0,4,5,1,7,1
83,0,4,0,0.4,0,1,1,1,18,1
74,1,4,0,0.4,0,1,1,1,18,0
81,0,4,0,0.4,0,1,1,1,18,1
82,0,1,0,16.799999,0,3,3,5,9,1
90,1,4,3,0.0,0,1,3,1,18,1
74,0,4,2,1.3,0,2,2,1,15,1
56,1,4,3,0.8,0,4,4,1,16,1
56,1,4,3,3.1,0,1,0,1,13,1
83,1,3,0,3.6,0,5,1,1,11,1
81,0,2,0,-6.2,0,0,5,1,0,1
68,0,1,0,-11.1,0,4,3,1,10,1
76,1,2,0,-6.2,0,2,2,1,0,1
82,1,3,0,1.6,0,2,2,1,9,1
72,0,1,0,-11.1,0,5,5,1,10,1
70,1,1,0,-9.7,0,5,4,1,13,1
79,1,1,0,-10.3,0,0,3,1,16,1
89,0,1,0,-9.6,0,3,3,1,15,1
88,0,1,0,-13.2,0,0,0,1,18,1
74,1,1,0,-13.2,0,1,0,1,18,1
75,1,1,0,-13.5,0,1,1,1,8,1
77,0,4,0,0.4,0,5,5,1,0,1
80,1,1,0,-10.7,0,4,5,1,17,1
77,1,1,0,-11.6,0,1,1,1,14,1
73,0,1,0,-11.6,0,5,1,1,14,1
85,0,1,0,-10.3,0,3,4,1,16,1
76,1,1,0,-11.4,0,2,5,1,15,1
86,0,1,0,-16.9,0,0,0,1,5,0
89,1,1,0,-11.0,0,3,2,1,13,1
78,0,1,0,-11.0,0,5,2,1,13,0
82,1,1,0,-13.3,0,0,0,1,12,1
75,0,1,0,-11.8,0,3,3,1,11,1
55,1,1,0,-11.4,0,3,3,1,15,1
80,0,1,0,-13.2,0,4,4,1,17,1
93,1,1,0,-16.9,0,1,1,1,0,1
78,0,2,0,-13.9,0,4,4,1,19,1
79,0,1,0,-13.2,0,4,5,1,17,1
72,1,1,0,-16.6,0,1,1,1,8,1
87,0,3,0,-15.4,0,3,3,1,5,1
84,1,3,0,-15.5,0,4,4,1,6,0
80,0,4,0,-16.200001,0,1,0,1,3,1
72,0,1,0,-12.7,0,3,5,1,10,1
71,1,1,0,-12.7,0,1,5,1,10,0
68,0,3,0,19.799999,0,4,4,9,0,0
75,0,1,0,-13.6,0,2,2,1,9,0
60,0,1,0,-11.9,0,2,2,1,11,1
77,0,1,0,-13.6,0,5,5,1,9,1
66,0,1,0,-12.1,0,1,1,1,12,1
59,1,1,0,-12.1,0,1,1,1,12,1
68,0,1,0,-12.7,0,2,2,1,10,1
89,1,2,0,-9.7,0,1,4,1,15,1
73,0,2,0,-11.1,0,0,0,1,15,1
89,1,2,0,-9.7,0,0,3,1,15,1
78,0,3,0,-10.6,0,5,5,1,16,1
80,0,3,0,-10.6,0,4,4,1,16,1
81,1,1,0,-12.7,0,5,3,1,10,0
80,1,3,0,-12.8,0,5,3,1,18,0
84,0,3,0,-12.8,0,5,5,1,18,1
62,0,1,0,-14.3,0,5,5,1,23,1
75,0,1,0,-14.9,0,5,1,1,21,1
72,1,1,0,-14.6,0,3,3,1,0,0
59,0,-1,0,7.1,0,5,5,11,17,1
78,0,4,0,-16.5,0,3,1,1,1,1
77,1,1,0,-12.6,0,3,3,1,12,1
88,1,1,0,-15.3,0,1,1,1,20,1
74,0,1,0,-15.6,0,2,1,1,10,1
57,0,1,0,-15.6,0,5,1,1,10,1
88,1,1,0,-16.299999,0,2,2,1,8,1
81,0,1,0,-11.2,0,2,0,1,14,1
89,0,1,0,-17.0,0,3,3,1,7,1
67,0,1,0,-11.8,0,0,1,1,14,1
89,1,1,0,-12.8,0,1,3,1,18,1
73,1,1,0,-10.8,0,5,5,1,14,1
80,1,1,0,-13.6,0,3,1,1,12,1
79,0,1,0,-12.2,0,2,2,1,17,0
76,0,1,0,-13.1,0,1,1,1,17,1
56,1,1,0,-12.3,0,1,1,1,16,0
93,0,1,0,-15.3,0,3,3,1,9,1
69,0,1,0,-13.7,0,2,2,1,11,0
74,1,1,0,-12.8,0,2,2,1,18,0
63,0,1,0,-13.8,0,2,2,1,20,1
79,0,1,0,-13.8,0,4,4,1,20,1
80,1,1,0,-14.0,0,4,2,1,0,1
45,1,1,0,-13.6,0,1,0,1,12,1
79,0,1,0,1.9,0,3,3,1,18,0
66,0,1,0,-8.3,0,5,5,1,11,1
83,0,1,0,-16.799999,0,1,1,1,6,1
71,0,1,0,-8.3,0,4,2,1,11,1
84,1,1,0,-15.1,0,0,0,1,8,1
80,1,1,0,-8.3,0,1,4,1,11,0
79,1,1,0,-9.5,0,2,2,1,10,0
84,0,1,0,-9.5,0,2,2,1,10,0
76,0,1,0,-8.3,0,3,3,1,11,1
82,1,1,0,-4.4,0,4,3,1,15,1
63,1,1,0,-4.4,0,3,3,1,15,1
72,0,1,0,-5.1,0,4,2,1,16,1
78,0,1,0,-6.1,0,2,3,1,17,1
78,1,1,0,-6.1,0,3,1,1,13,0
70,0,1,0,-6.1,0,5,5,1,17,1
75,1,3,0,33.0,0,3,1,8,18,1
68,0,1,0,-6.2,0,1,1,1,16,1
77,0,4,0,-7.9,0,0,0,1,20,1
81,1,4,0,-5.5,0,4,4,1,22,1
79,0,1,0,-4.3,0,0,0,1,10,1
79,0,1,0,-4.3,0,0,0,1,10,1
78,0,1,0,-4.3,0,0,0,1,10,1
79,0,4,0,-8.1,0,1,1,1,4,1
77,1,1,0,-3.3,0,2,2,1,10,0
76,0,1,0,-2.9,0,3,3,1,15,1
72,1,1,0,-2.3,0,5,4,1,11,1
88,1,2,0,-4.7,0,0,0,1,16,1
87,1,1,0,-2.9,0,1,2,1,15,1
92,1,1,0,-2.9,0,2,2,1,15,1
69,1,2,0,-6.0,0,5,5,1,8,1
61,0,2,0,-4.1,0,0,3,1,16,1
89,0,2,0,-6.6,0,0,0,1,19,1
77,0,2,0,-4.1,0,4,4,1,16,1
63,1,2,0,-2.2,0,5,5,1,14,1
96,1,1,0,-10.0,0,1,1,1,8,1
76,1,1,0,-7.8,0,5,5,1,9,1
70,0,1,0,-7.1,0,2,2,1,10,1
62,1,1,0,-9.0,0,4,0,1,9,1
76,1,1,0,-7.1,0,5,5,1,10,1
78,0,1,0,-6.6,0,1,4,1,11,1
91,0,1,0,-5.8,0,1,2,1,12,1
71,0,1,0,-5.8,0,5,2,1,12,1
56,1,1,0,-6.2,0,1,1,1,13,1
77,0,1,0,-6.6,0,5,5,1,11,0
87,1,1,0,-7.6,0,4,0,1,11,1
75,0,1,0,-7.6,0,0,0,1,11,0
80,0,1,0,-8.1,0,0,0,1,0,1
62,0,1,0,-5.7,0,3,3,1,16,1
78,1,1,0,-6.1,0,4,1,1,17,1
59,1,1,0,-6.4,0,2,5,1,18,1
73,1,1,0,-5.7,0,4,4,1,16,1
78,1,1,0,-6.4,0,4,4,1,18,1
69,1,1,0,-6.0,0,2,1,1,14,1
82,0,1,0,-5.2,0,4,4,1,13,1
74,0,1,0,-7.3,0,3,1,1,16,0
85,1,1,0,-7.3,0,0,0,1,16,0
68,0,1,0,-7.4,0,0,0,1,19,0
78,0,-1,0,0.5,0,3,3,1,18,1
55,1,1,0,-6.0,0,2,3,1,9,1
86,1,1,0,-6.0,0,3,3,1,9,0
81,0,1,0,-6.0,0,3,3,1,9,1
91,1,1,0,-5.9,0,3,0,1,9,1
82,0,1,0,-5.9,0,1,1,1,9,1
63,1,1,0,-4.3,0,1,1,1,10,1
85,1,1,0,-2.8,0,5,5,1,11,1
78,1,1,0,-4.2,0,5,5,1,10,0
79,0,4,3,-1.8,0,2,2,1,14,1
86,0,4,3,-1.9,0,1,1,1,15,0
89,1,2,0,-1.5,0,1,1,1,12,1
88,0,4,3,-1.9,0,2,0,1,15,1
75,0,1,0,-4.2,0,3,3,1,10,1
83,1,1,0,-4.2,0,3,3,1,10,0
70,0,4,3,-2.2,0,3,3,1,16,1
94,0,4,3,-2.2,0,2,2,1,16,1
85,1,1,0,-8.2,0,0,0,1,8,1
72,1,4,3,-0.9,0,2,5,1,19,1
81,1,4,3,-2.2,0,5,5,1,16,1
77,0,4,0,20.799999,0,1,1,5,16,1
79,0,4,0,20.799999,0,5,1,5,16,1
82,1,1,0,-8.4,0,2,2,1,8,1
61,0,3,0,-3.3,0,1,0,1,23,1
73,0,4,0,-2.7,0,1,1,1,7,1
73,0,4,0,-0.6,0,2,2,1,16,1
83,1,4,0,-0.6,0,2,2,1,16,1
75,1,4,0,-1.8,0,1,1,1,8,1
73,1,4,0,-3.6,0,4,4,1,7,1
65,1,4,0,-0.5,0,3,3,1,11,1
96,1,4,0,-0.8,0,2,2,1,10,1
70,0,4,0,-0.8,0,1,2,1,10,1
69,0,4,0,-0.8,0,0,0,1,9,0
82,0,4,0,-0.8,0,0,0,1,9,1
78,0,4,0,-0.8,0,0,0,1,9,1
93,0,4,0,0.1,0,0,0,1,12,1
82,0,4,0,-0.5,0,4,4,1,11,1
78,0,4,0,-0.5,0,3,5,1,11,1
67,0,4,0,-0.1,0,5,4,1,15,1
80,1,4,0,-0.1,0,3,4,1,15,0
74,0,4,0,-0.6,0,3,3,1,16,1
57,1,4,0,-0.6,0,2,3,1,16,1
79,0,4,0,-0.6,0,5,3,1,16,1
86,0,4,0,-0.6,0,3,0,1,16,1
85,0,4,0,-0.1,0,2,2,1,15,1
82,1,4,0,-2.8,0,0,0,1,18,1
80,1,4,0,-0.6,0,4,1,1,16,1
76,0,4,0,-3.3,0,0,0,1,19,1
85,0,4,0,-2.5,0,0,0,1,17,1
59,0,4,0,-2.7,0,5,2,1,8,1
80,1,4,0,-1.6,0,3,3,1,17,1
72,1,4,0,-3.1,0,4,3,1,22,1
75,0,4,0,-3.1,0,3,2,1,22,1
76,1,4,0,-3.1,0,2,2,1,22,1
76,0,1,0,1.4,0,3,3,2,14,1
74,1,1,0,-7.0,0,0,0,2,8,1
77,1,1,0,-7.4,0,4,4,2,7,1
88,1,1,0,-8.6,0,0,0,2,7,1
68,1,1,0,-4.5,0,3,3,1,9,1
79,0,1,0,-2.0,0,0,0,1,16,1
82,1,1,0,-7.4,0,3,3,2,7,1
79,1,1,0,-3.0,0,0,0,2,10,1
73,1,1,0,-1.6,0,0,0,2,11,0
80,0,1,0,-4.8,0,1,1,2,9,1
78,1,1,0,-4.8,0,1,1,2,9,1
86,1,1,0,-3.0,0,1,1,2,10,0
70,1,1,0,0.3,0,5,4,2,12,1
87,0,1,0,1.0,0,3,3,2,15,1
86,1,1,0,0.7,0,1,1,2,13,1
49,1,1,0,0.9,0,2,2,2,13,0
74,0,1,0,1.0,0,4,5,2,15,1
75,1,1,0,0.3,0,0,3,2,16,1
86,1,1,0,1.0,0,4,4,2,15,1
84,1,1,0,-3.2,0,2,2,2,9,1
72,1,1,0,-3.2,0,0,2,2,9,1
81,1,1,0,-1.3,0,4,5,2,19,1
82,0,1,0,-0.2,0,0,0,2,16,1
91,0,1,0,-1.7,0,1,5,2,10,1
83,1,1,0,-11.5,0,2,2,1,9,1
71,1,1,0,-2.4,0,3,3,2,21,1
65,0,1,0,-2.4,0,3,3,2,21,0
80,0,-1,0,13.9,0,5,5,11,19,1
68,0,2,0,-5.8,0,2,2,2,7,1
78,1,2,0,-7.7,0,0,0,2,7,1
74,0,1,0,-3.9,0,3,3,2,8,1
77,1,1,0,-1.8,0,5,5,2,9,1
78,0,1,0,-0.1,0,3,3,2,10,1
